text,intent
MID ,address
VALLEY ,address
CITY ,address
LINGKARAN ,address
SYED ,address
PUTRA ,address
59200 ,address
KUALA ,address
LUMPUR. ,address
24-05-2018 ,date
39.90 ,total
39.90 ,total
SKCA ,company
HARDWARE ,company
& ,address
TIMBER ,company
SDN. ,company
BHD. ,company
LOT ,address
204 ,address
& ,address
205 ,address
JALAN ,address
BATU ,address
12 ,address
1/4 ,address
KG. ,address
DUSUN ,address
NANDING ,address
43100 ,address
HULU ,address
LANGAT ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
142.00 ,total
142.00 ,total
01-NOV-2017 ,date
ANN ,company
GIAP ,company
TRADING ,company
SDN ,company
BHD ,company
NO. ,address
135 ,address
JALAN ,address
BANGI ,address
43500 ,address
SEMENYIH ,address
SELANGOR ,address
66.00 ,total
66.00 ,total
66.00 ,total
30-09-2017 ,date
KEDAI ,company
UHAT ,company
DAN ,company
RUNCIT ,company
CHONG ,company
HWA ,company
3 ,address
JALAN ,address
PERDANA ,address
5 ,address
TAMAN ,address
INDAH ,address
PERDANA ,address
KEPONG ,address
52100 ,address
KL. ,address
OCT ,date
3 ,address
2016 ,date
RM33.90 ,total
RM33.90 ,total
RM33.90 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1243-JLN ,address
PUDU ,address
ULU ,address
14-08-17 ,date
14.40 ,total
GUARDIAN ,company
HEALTH ,company
AND ,company
BEAUTY ,company
SDN ,company
BHD ,company
LOT ,address
B-005-006 ,address
BASEMENT ,address
LEVEL ,address
1 ,address
THE ,address
STARLING ,address
MALL ,address
JALAN ,address
SS21/60 ,address
DAMANSARA ,address
UTAMA. ,address
13.78 ,total
13.78 ,total
13.78 ,total
GUARDIAN ,company
AND ,company
GUARDIAN ,company
AND ,company
07/07/17 ,date
K ,company
STATIONERY ,company
& ,company
OFFICE ,company
SUPPLIES ,company
NO.9 ,address
JALAN ,address
MANIS ,address
3 ,address
TAMAN ,address
SEGAR ,address
CHERAS ,address
56100 ,address
KUALA ,address
LUMPUR. ,address
148.00 ,total
148.00 ,total
148.00 ,total
148.00 ,total
148.00 ,total
15/07/2017 ,date
MPH ,company
BOOKSTORES ,company
SDN ,company
BHD ,company
MPH ,company
UTAMA ,address
LOT ,address
S319 ,address
2ND ,address
FLOOR ,address
1 ,address
UTAMA ,address
SHOPPING ,address
CENTRE ,address
NO1 ,address
LEBUH ,address
BANDAR ,address
UTAMA ,address
47800 ,address
P.JAYA ,address
31.45 ,total
11/12/2017 ,date
SHOPPING ,address
MPH ,company
UTAMA ,address
BECON ,company
STATIONER ,company
BECON ,company
ENTERPRISE ,company
SDN ,company
BHD ,company
DAMANSARA ,address
UTAMA ,address
NO.41G ,address
JLN ,address
SS21/60 ,address
DAMANSARA ,address
UTAMA ,address
47400 ,address
PJ ,address
SELANGOR. ,address
13-09-2017 ,date
247.55 ,total
247.55 ,total
GUARDIAN ,company
HEALTH ,company
AND ,company
BEAUTY ,company
SDN ,company
BHD ,company
BANDAR ,address
BARU ,address
RAWANG ,address
NO ,address
15 ,address
JALAN ,address
BANDAR ,address
RAWANG ,address
10 ,address
BANDAR ,address
BARU ,address
RAWANG ,address
2.28 ,total
2.28 ,total
2.28 ,total
GUARDIAN ,company
AND ,company
GUARDIAN ,company
AND ,company
18/05/18 ,date
GUARDIAN ,company
HEALTH ,company
AND ,company
BEAUTY ,company
SDN ,company
BHD ,company
BANDAR ,address
BARU ,address
RAWANG ,address
NO ,address
15 ,address
JALAN ,address
BANDAR ,address
RAWANG ,address
10 ,address
BANDAR ,address
BARU ,address
RAWANG ,address
4.50 ,total
4.50 ,total
GUARDIAN ,company
AND ,company
GUARDIAN ,company
AND ,company
24/05/18 ,date
ECO-SHOP ,company
MARKETING ,company
SDN ,company
BHD ,company
LOT ,address
F1-01 ,address
6 ,address
JALAN ,address
8/27A ,address
SEKSYEN ,address
5 ,address
WANGSA ,address
MAJU ,address
53300 ,address
KUALA ,address
LUMPUR ,address
WILAYAH ,address
PERSEKUTUAN ,address
KUALA ,address
LUMPUR ,address
MALAYSIA. ,address
26/02/2018 ,date
16.30 ,total
DE ,company
MAXIMUM ,company
THAI ,company
EXPRESS ,company
SDN ,company
BHD ,company
BLK ,address
2 ,address
UNIT ,address
G1 ,address
& ,address
G2 ,address
BESTARI ,address
TERRACE ,address
LOT ,address
PTD ,address
182908 ,address
& ,address
PTD ,address
143216 ,address
JALAN ,address
DANGA ,address
TAMAN ,address
NUSA ,address
BESTARI ,address
81300 ,address
17/05/2018 ,date
2 ,address
THAI ,company
2 ,address
UNIT ,address
30.70 ,total
30.70 ,total
30.70 ,total
17/05/2018 ,date
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
15 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.20 ,total
$8.20 ,total
$8.20 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
30 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.70 ,total
$8.70 ,total
$8.70 ,total
AEON ,address
CO. ,company
(M) ,company
BHD ,company
3RD ,address
FLR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
99.90 ,total
99.90 ,total
99.90 ,total
27/05/2018 ,date
AEON ,address
CO. ,company
(M) ,company
BHD ,company
3RD ,address
FLR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
AEON ,address
AEON ,address
AEON ,address
476.80 ,total
11/05/2018 ,date
AEON ,address
AEON ,address
AEON ,address
AEON ,address
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
16 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.20 ,total
$8.20 ,total
$8.20 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
14 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.90 ,total
$8.90 ,total
$8.90 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
07 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.70 ,total
$8.70 ,total
$8.70 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
10 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$10.30 ,total
$10.30 ,total
$10.30 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
09 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$6.60 ,total
$6.60 ,total
$6.60 ,total
$6.60 ,total
$6.60 ,total
THE ,company
TOAST ,company
F&B ,company
SDN ,company
BHD ,company
LOT ,address
2110&2111 ,address
JALAN ,address
PERMAS ,address
UTARA ,address
BANDAR ,address
BARU ,address
PERMAS ,address
BAHRU ,address
JOHOR ,address
11/05/2018 ,date
31.00 ,total
31.00 ,total
11/05/2018 ,date
DE ,company
LUXE ,company
CIRCLE ,company
FRESH ,company
MART ,company
SDN ,company
BHD ,company
RINI ,address
89&91 ,address
JALAN ,address
UTAMA ,address
TAMAN ,address
MUTIA ,address
RINI ,address
81300 ,address
SKUDAI ,address
JOHOR. ,address
12/05/18 ,date
12/05/18 ,date
12.00 ,total
12.00 ,total
VERBENA ,company
CONFECTIONERY ,company
SDN ,company
BHD ,company
1 ,address
JALAN ,address
SUTERA ,address
TANJUNG ,address
8/4 ,address
TMN ,address
SUTERA ,address
UTAMA ,address
81300 ,address
SKUDAI ,address
JB. ,address
12/05/2018 ,date
1 ,address
1 ,address
1 ,address
75.70 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
22 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$11.40 ,total
$11.40 ,total
$11.40 ,total
GERBANG ,company
ALAF ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETA ,address
ING ,address
JAYA ,address
SELANGOR ,address
JAYA ,address
25/05/2018 ,date
11.10 ,total
11.10 ,total
11.10 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
24 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.40 ,total
$8.40 ,total
$8.40 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
27 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$10.70 ,total
$10.70 ,total
$10.70 ,total
PIZZA ,company
DOMINO'S ,company
PIZZA ,company
TAMAN ,company
UNIVERSITI ,address
30 ,address
JLN ,address
KEBUDAYAAN ,address
7 ,address
TMN ,address
UNIVERSITI ,address
81300 ,address
SKUDAI ,address
JOHOR ,address
6.70 ,total
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
31.20 ,total
RM ,total
31.20 ,total
RM ,total
06-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
9.00 ,total
RM ,total
RM ,total
RM ,total
11-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
15.40 ,total
RM ,total
15.40 ,total
RM ,total
19-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
34.80 ,total
RM ,total
RM ,total
RM ,total
19-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
34.80 ,total
RM ,total
RM ,total
RM ,total
19-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
6 ,address
48.10 ,total
25-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
2.10 ,total
2.10 ,total
2.10 ,total
2.10 ,total
26-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
38.00 ,total
38.00 ,total
27-04-18 ,date
AEON ,address
CO. ,company
(M) ,company
BHD ,company
3RD ,address
FLR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
26.10 ,total
28/04/2018 ,date
AEON ,address
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
53.20 ,total
28-04-18 ,date
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
5.00 ,total
30-04-18 ,date
S&Y ,company
STATIONERY ,company
JALAN ,address
BULAN ,address
BM ,address
U5/BM ,address
BANDAR ,address
PINGGIRAN ,address
SUBANG ,address
SEKSYEN ,address
U5 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
05-JAN-2017 ,date
NO. ,address
72.00 ,total
72.00 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
07-02-17 ,date
37.45 ,total
37.45 ,total
ENW ,company
HARDWARE ,company
CENTRE ,company
(M) ,company
SDN. ,company
BHD. ,company
NO: ,address
G3 ,address
BLK ,address
G ,address
JLN ,address
PJU ,address
1A/3 ,address
ARA ,address
DAMANSARA ,address
47301 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
13/04/2018 ,date
27.00 ,total
27.00 ,total
ENW ,company
HARDWARE ,company
CENTRE ,company
(M) ,company
BHD. ,company
ENW ,company
HARDWARE ,company
CENTRE ,company
(M) ,company
SDN. ,company
BHD. ,company
NO: ,address
G3 ,address
BLK ,address
G ,address
JLN ,address
PJU ,address
1A/3 ,address
ARA ,address
DAMANSARA ,address
47301 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
14/04/2018 ,date
156.00 ,total
156.00 ,total
ENW ,company
HARDWARE ,company
CENTRE ,company
(M) ,company
BHD. ,company
ENW ,company
HARDWARE ,company
CENTRE ,company
(M) ,company
SDN. ,company
BHD. ,company
NO: ,address
G3 ,address
BLK ,address
G ,address
JLN ,address
PJU ,address
1A/3 ,address
ARA ,address
DAMANSARA ,address
47301 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
09/04/2018 ,date
51.00 ,total
51.00 ,total
ENW ,company
HARDWARE ,company
CENTRE ,company
(M) ,company
SDN. ,company
BHD. ,company
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
6 ,address
23.00 ,total
27-04-18 ,date
KFA ,company
SUPPLY ,company
125A ,address
TINGKAT ,address
BAWAH ,address
PT ,address
1961 ,address
JALAN ,address
MALINJA ,address
SITE ,address
B ,address
45400 ,address
SEKINCHAN ,address
SELANGOR ,address
27/05/2018 ,date
11.60 ,total
11.60 ,total
11.60 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
13 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.70 ,total
$8.70 ,total
$8.70 ,total
& ,address
DIMILIKI ,company
OLEH ,company
T ,company
PLUS ,company
F&B ,company
SDN. ,company
BHD. ,company
PARADIGM ,address
MALL ,address
LOT ,address
NO.: ,address
4F-27 ,address
& ,address
4FK-38 ,address
4TH ,address
FLOOR ,address
11/05/2018 ,date
9.45 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
05 ,date
MAY ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$11.20 ,total
$11.20 ,total
$11.20 ,total
DIMILIKI ,company
OLEH ,company
: ,company
DOVE ,company
HOLDINGS ,company
SDN ,company
BHD ,company
NO ,address
: ,company
LOT ,address
S25 ,address
AEON ,address
TEBRAU ,address
CITY ,address
JUSCO ,address
NO ,address
1 ,address
JLN ,address
DESA ,address
TEBRAU ,address
TMN ,address
DESA ,address
TEBRAU ,address
81100 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
NO ,address
26/05/2018 ,date
1 ,address
1 ,address
1 ,address
1 ,address
1 ,address
: ,company
: ,company
164.80 ,total
164.80 ,total
26/05/2018 ,date
OLD ,company
TOWN ,company
OLD ,company
